datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Arauco,,-999,0,0.2,-37.35677,-73.46927,38.1
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Biobio,,6,0,0.8,-37.3634,-71.93093,12.9
2022/05/03 18:49:00,AQUA_M-T,Colombia,Casanare,Paz de Ariporo,,3,0,0.3,5.91477,-70.98944,20.6
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Arauco,,-999,0,0.2,-37.36753,-73.46735,19
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Biobio,,6,0,0.6,-37.37173,-71.91531,11.9
2022/05/03 18:49:00,AQUA_M-T,Colombia,Vichada,La Primavera,,2,0,0.3,6.04459,-68.6304,41.1
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Biobio,,6,0,0.4,-37.68687,-72.20004,7.9
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Arauco,,-999,0,0.2,-37.71196,-73.52979,20.7
2022/05/03 18:49:00,AQUA_M-T,Colombia,Vichada,La Primavera,,2,0,0.3,6.05783,-68.62405,39.2
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Arauco,,-999,0,0.2,-37.71371,-73.54657,60.1
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Arauco,,-999,0,0.2,-37.71585,-73.53963,109.5
2022/05/03 18:49:00,AQUA_M-T,Colombia,Casanare,Hato Corozal,,2,0,0.1,6.09624,-70.73322,41.9
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Arauco,,-999,0,0.2,-37.71753,-73.55663,26.1
2022/05/03 18:36:00,AQUA_M-T,Chile,Araucania,Malleco,,2,0,0.9,-37.72545,-72.55138,7.3
2022/05/03 18:49:00,AQUA_M-T,Venezuela,Apure,Romulo Gallegos,,3,0,0.1,6.59779,-69.40285,86.6
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Biobio,,6,0,0.1,-37.82967,-72.03017,57.6
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Biobio,,5,0,0.1,-37.83967,-72.0283,6.9
2022/05/03 18:49:00,AQUA_M-T,Venezuela,Apure,Romulo Gallegos,,3,0,0.1,6.60203,-69.3688,309
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Biobio,,5,0,0.2,-37.844,-72.15961,14.7
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Biobio,,5,0,0.2,-37.85408,-72.15779,46.9
2022/05/03 18:49:00,AQUA_M-T,Venezuela,Apure,Romulo Gallegos,,2,0,0.1,6.60826,-69.39919,74.9
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Biobio,,5,0,0.2,-37.8927,-72.13546,24.9
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Biobio,,5,0,0.2,-37.89433,-72.14983,178.5
2022/05/03 18:49:00,AQUA_M-T,Venezuela,Apure,Romulo Gallegos,,3,0,0.1,6.61277,-69.36516,204.3
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Arauco,,-999,0,0.3,-37.90267,-73.48199,43
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Arauco,,-999,0,0.2,-37.90435,-73.4989,239.4
2022/05/03 18:49:00,AQUA_M-T,Venezuela,Apure,Romulo Gallegos,,3,0,0.1,6.61837,-69.37079,73.4
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Biobio,,5,0,0.3,-37.90441,-72.14801,11.8
2022/05/03 18:49:00,AQUA_M-T,Colombia,Norte de Santander,San Cayetano,,0,0,0,7.83754,-72.66652,16.3
2022/05/03 18:36:00,AQUA_M-T,Chile,Araucania,Malleco,,5,0,0.3,-37.95963,-72.1904,24.4
2022/05/03 18:36:00,AQUA_M-T,Chile,Araucania,Malleco,,4,0,0.2,-38.01015,-72.18109,218.7
2022/05/03 18:49:00,AQUA_M-T,Venezuela,Barinas,Antonio Jose de Sucre,,2,0,0.1,7.92055,-70.46996,37.1
2022/05/03 18:36:00,AQUA_M-T,Chile,Araucania,Malleco,,4,0,0.2,-38.01181,-72.19565,28.4
2022/05/03 18:36:00,AQUA_M-T,Chile,Araucania,Malleco,,3,0,0.2,-38.01745,-72.17425,150.9
2022/05/03 18:49:00,AQUA_M-T,Colombia,Norte de Santander,Tibu,,0,0,0,8.46924,-72.72989,16.3
2022/05/03 18:36:00,AQUA_M-T,Chile,Araucania,Malleco,,4,0,0.2,-38.01903,-72.18879,95
2022/05/03 18:36:00,AQUA_M-T,Chile,Araucania,Malleco,,4,0,0.2,-38.02027,-72.17928,35.7
2022/05/03 18:36:00,AQUA_M-T,Argentina,Mendoza,Santa Rosa,,11,0,1,-33.38287,-67.89851,6.9
2022/05/03 18:49:00,AQUA_M-T,Colombia,Norte de Santander,Tibu,,1,0,0,8.60857,-72.85602,33
2022/05/03 18:36:00,AQUA_M-T,Chile,Araucania,Malleco,,2,0,0.8,-38.17699,-72.22813,11
2022/05/03 18:36:00,AQUA_M-T,Chile,Araucania,Malleco,,2,0,0.5,-38.17863,-72.2429,12.6
2022/05/03 18:49:00,AQUA_M-T,Colombia,Norte de Santander,Tibu,,1,0,0,8.60874,-72.86365,22.4
2022/05/03 18:36:00,AQUA_M-T,Argentina,Neuquen,Anelo,,9,0,0.9,-38.3965,-68.59767,6.1
2022/05/03 18:36:00,AQUA_M-T,Argentina,Buenos Aires,Coronel Dorrego,,6,0,0.7,-38.4063,-60.98618,22.3
2022/05/03 18:49:00,AQUA_M-T,Colombia,Norte de Santander,Tibu,,2,0,0,8.61133,-72.84293,19.4
2022/05/03 18:36:00,AQUA_M-T,Chile,Araucania,Cautin,,2,0,0.6,-38.64799,-72.37505,5.7
2022/05/03 18:36:00,AQUA_M-T,Chile,Araucania,Cautin,,2,0,0.6,-38.75443,-72.31879,35.4
2022/05/03 18:36:00,AQUA_M-T,Chile,Araucania,Cautin,,2,0,0.6,-38.76031,-72.31233,10.6
2022/05/03 18:36:00,AQUA_M-T,Chile,Araucania,Cautin,,2,0,0.6,-38.76471,-72.31688,5.4
2022/05/03 18:49:00,AQUA_M-T,Venezuela,Lara,Iribarren,,2,0,0.4,9.94005,-69.3975,64.4
2022/05/03 18:36:00,AQUA_M-T,Chile,Araucania,Cautin,,6,0,0.8,-38.9091,-72.35705,9.9
2022/05/03 18:36:00,AQUA_M-T,Chile,Araucania,Cautin,,5,0,0.7,-38.91776,-72.33972,5.1
2022/05/03 18:49:00,AQUA_M-T,Venezuela,Lara,Iribarren,,2,0,0.5,9.94441,-69.40397,37
2022/05/03 18:36:00,AQUA_M-T,Chile,Araucania,Cautin,,6,0,0.7,-38.91944,-72.3552,13.5
2022/05/03 18:45:00,AQUA_M-T,Peru,San Martin,Bellavista,,2,0.2,1,-7.24529,-76.48341,5.1
2022/05/03 18:49:00,AQUA_M-T,Venezuela,Lara,Iribarren,,2,0,0.5,9.94462,-69.35935,40.8
2022/05/03 18:45:00,AQUA_M-T,Peru,La Libertad,Chepen,,23,0,1,-7.29996,-79.3251,16.1
2022/05/03 18:45:00,AQUA_M-T,Peru,La Libertad,Pacasmayo,,11,0,0.9,-7.33578,-79.43276,22.7
2022/05/03 18:49:00,AQUA_M-T,Venezuela,Lara,Iribarren,,2,0,0.5,9.94872,-69.36595,61.4
2022/05/03 18:43:00,AQUA_M-T,Peru,Ucayali,Padre Abad,,3,0.6,0,-8.31028,-75.11524,7.5
2022/05/03 18:43:00,AQUA_M-T,Peru,Ucayali,Coronel Portillo,,3,0,0,-8.35207,-74.89948,4.4
2022/05/03 18:43:00,AQUA_M-T,Peru,Ucayali,Coronel Portillo,,2,3.1,0.1,-8.35786,-74.62067,6.8
2022/05/03 18:43:00,AQUA_M-T,Peru,San Martin,Tocache,,0,1,0.2,-8.40059,-76.3912,18.4
2022/05/03 18:43:00,AQUA_M-T,Peru,San Martin,Tocache,,1,1,0.2,-8.40189,-76.40037,15.2
2022/05/03 18:43:00,AQUA_M-T,Peru,Ancash,Pallasca,,5,0.1,0.9,-8.4153,-78.08224,13.3
2022/05/03 18:43:00,AQUA_M-T,Peru,Ancash,Santa,,-999,0,1,-8.91383,-78.51879,18.2
2022/05/03 18:43:00,AQUA_M-T,Peru,Ancash,Santa,,-999,0,0.9,-8.94854,-78.54915,20.1
2022/05/03 18:43:00,AQUA_M-T,Peru,Ancash,Santa,,-999,0,0.9,-8.9501,-78.5606,11.3
2022/05/03 18:49:00,AQUA_M-T,Venezuela,Zulia,La Canada de Urdaneta,,-999,0,1,10.16266,-71.90284,33.1
2022/05/03 18:49:00,AQUA_M-T,Colombia,Bolivar,Cartagena de Indias,,-999,0.1,0.6,10.68146,-75.36045,19.4
2022/05/03 18:49:00,AQUA_M-T,Colombia,Atlantico,Puerto Colombia,,-999,0.4,0.8,10.99148,-74.90605,22.3
2022/05/03 18:43:00,AQUA_M-T,Peru,Lima,Barranca,,32,0,0.9,-10.66763,-77.76671,27.8
2022/05/03 18:38:00,AQUA_M-T,Argentina,Tucuman,Burruyacu,,4,0.7,0.7,-26.71144,-65.1002,21.3
2022/05/03 18:36:00,AQUA_M-T,Argentina,Mendoza,Santa Rosa,,11,0,1,-33.38464,-67.90981,19.2
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,6,0,0.6,-36.82779,-72.1212,16.6
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Biobio,,6,0,0.3,-37.27475,-71.86964,23.6
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Biobio,,5,0,0.2,-37.29958,-71.82335,10.7
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,6,0,0.6,-36.82644,-72.11417,28.2
2022/05/03 18:49:00,AQUA_M-T,Colombia,Vichada,La Primavera,,2,0,0.2,5.81019,-69.44907,60.8
2022/05/03 18:49:00,AQUA_M-T,Colombia,Vichada,La Primavera,,3,0,0.2,5.82195,-69.48382,45.9
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Biobio,,5,0,0.3,-37.32386,-71.94537,10.5
2022/05/03 18:47:00,AQUA_M-T,Colombia,Meta,Mapiripan,,3,0,0,3.11797,-72.31985,26.3
2022/05/03 18:36:00,AQUA_M-T,Chile,Bio-Bio,Nuble,,6,0,0.4,-36.80453,-71.91673,28.8
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,CONFRESA,Amazonia,9,0,0.7,-10.35607,-52.09115,19.3
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,CONFRESA,Amazonia,9,0,0.7,-10.36535,-52.08982,55.7
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,CONFRESA,Amazonia,9,0,0.6,-10.35743,-52.1009,38.9
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,CONFRESA,Amazonia,9,0,0.7,-10.36672,-52.09959,85.8
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,PONTE ALTA DO TOCANTINS,Cerrado,10,0.1,0.2,-10.47285,-47.55091,10
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,PIUM,Cerrado,1,1.2,0.4,-10.48058,-49.93001,13.7
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA GUARITA,Amazonia,10,0,1,-10.48096,-55.30647,13.3
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,10,0.4,0.5,-10.49301,-46.81753,18.6
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,8,0,0.1,-10.56252,-53.5925,15.3
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,3,0.3,0.4,-10.62714,-46.8338,14.5
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,MARCELANDIA,Amazonia,9,0,0.1,-10.58294,-54.34864,12.2
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,3,0.2,0.1,-10.61987,-49.55972,18.8
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,PONTE ALTA DO TOCANTINS,Cerrado,14,0.2,0.5,-10.63754,-47.09477,14.5
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,PORTO NACIONAL,Cerrado,7,0.8,0.4,-10.67108,-48.46925,9.3
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,5,0.2,0.5,-10.74615,-46.80913,16.5
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,6,0.2,0.5,-10.75451,-46.79535,50.6
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,9,0.5,0.4,-10.7553,-49.91615,8.7
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,PORTO ALEGRE DO NORTE,Amazonia,3,0,0.4,-10.77296,-52.13167,9.8
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,5,0.2,0.5,-10.75642,-46.80756,29.7
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,3,1.1,0.3,-10.77905,-49.76337,10.1
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,6,1,0.2,-10.82138,-49.742,14.9
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,6,0.9,0.2,-10.82272,-49.75115,18.6
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,10,0.1,0.2,-10.8395,-49.10767,15.6
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSAO,Cerrado,8,1.2,0.3,-10.88369,-49.66032,10.8
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,LUCIARA,Cerrado,9,0,0.1,-10.89463,-50.7584,10.3
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,PONTE ALTA DO TOCANTINS,Cerrado,2,0.2,0.3,-10.9672,-47.37257,15.5
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,DUERE,Cerrado,11,0,0.7,-11.08612,-49.78572,41.2
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,10,0.3,0.2,-11.04382,-48.94204,19.7
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,10,0.3,0.2,-11.04523,-48.95147,12.6
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,DUERE,Cerrado,10,0,0.7,-11.08745,-49.79485,10.8
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,CANABRAVA DO NORTE,Amazonia,8,0,0.2,-11.09855,-52.07598,12.8
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,SANTA RITA DO TOCANTINS,Cerrado,9,1.4,0.2,-11.10496,-49.03902,11.6
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,TABAPORA,Amazonia,10,0,0.2,-11.23279,-56.41449,23.2
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,TABAPORA,Amazonia,10,0,0.9,-11.3732,-55.99262,17.1
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Amazonia,9,0,0.2,-11.36327,-52.66228,29
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,DUERE,Cerrado,10,0,0.5,-11.38743,-49.64717,16.4
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,DUERE,Cerrado,10,0,0.6,-11.38876,-49.65632,6.7
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,9,0,0.1,-11.39312,-54.23729,15.7
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,9,0,0.1,-11.39488,-54.25053,70.5
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,DUERE,Cerrado,9,0,0.9,-11.4051,-49.57888,6.3
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,8,0,0.1,-11.40559,-54.2491,36
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,CLAUDIA,Amazonia,11,0,0.1,-11.41389,-55.09088,17
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,8,0,0.1,-11.40904,-54.44003,29.5
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,CLAUDIA,Amazonia,11,0,0.2,-11.41191,-55.07575,13.3
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,SAO FELIX DO ARAGUAIA,Amazonia,9,0,0.5,-11.41742,-52.60613,9.6
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,PORTO DOS GAUCHOS,Amazonia,10,0,1,-11.43785,-57.19445,29.6
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,SINOP,Amazonia,10,0,0.4,-11.47232,-55.47655,29.2
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,SINOP,Amazonia,10,0,0.1,-11.47434,-55.49296,59.4
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,SINOP,Amazonia,10,0,0.4,-11.47702,-55.48283,52.1
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,9,0.3,0.5,-11.55158,-54.29881,14.7
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,SINOP,Amazonia,10,0,0.1,-11.47917,-55.49928,21.1
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,CLAUDIA,Amazonia,10,0,0.1,-11.58888,-54.76171,14.4
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,CLAUDIA,Amazonia,10,0,0.1,-11.60004,-54.76022,20.9
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,UNIAO DO SUL,Amazonia,9,0,0.4,-11.69975,-54.48186,10.8
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,9,0.3,0.6,-11.8123,-54.03072,10.7
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,9,0,0.9,-11.81813,-49.75604,30
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,SAO VALERIO,Cerrado,9,0,0.4,-11.84726,-48.32558,6.2
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,QUERENCIA,Amazonia,9,0,0.9,-11.95141,-52.48315,29.8
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BRASNORTE,Amazonia,13,0.5,1,-12.01184,-57.88307,24.4
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,8,0.1,0.1,-12.05364,-54.01925,11.7
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,FORMOSO DO ARAGUAIA,Cerrado,9,0,1,-11.93609,-49.6858,10.6
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,CARIRI DO TOCANTINS,Cerrado,9,0,1,-11.93425,-49.22812,5.5
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,13,0,0.1,-12.06861,-57.25737,22.8
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BOM JESUS DO ARAGUAIA,Amazonia,9,0,0.9,-12.08657,-51.66003,5.6
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,9,0,0.7,-12.24063,-55.11599,10.8
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,ITANHANGA,Amazonia,11,0,0.2,-12.22965,-57.01322,21.5
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,QUERENCIA,Amazonia,9,0.1,0.3,-12.27391,-52.68145,5.3
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,QUERENCIA,Amazonia,9,0.1,1,-12.28219,-52.66917,55
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,QUERENCIA,Amazonia,9,0.1,0.3,-12.28367,-52.68004,73
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,QUERENCIA,Amazonia,9,0.1,1,-12.29194,-52.66779,85.7
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,QUERENCIA,Amazonia,9,0.1,1,-12.30169,-52.66639,9.1
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGA,Amazonia,10,0,0.1,-12.47503,-57.19896,16.8
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,PARANA,Cerrado,9,0,0.5,-12.5791,-47.94017,9.3
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,10,0,1,-12.47987,-54.93955,12.9
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,PARANA,Cerrado,9,0,0.6,-12.57757,-47.9301,15.2
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Amazonia,9,0,0.3,-12.64288,-54.24569,10.1
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,PARANA,Cerrado,15,0,1,-12.66455,-47.29594,12.7
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA UBIRATA,Amazonia,9,0,0.2,-12.68659,-54.41128,15
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,SORRISO,Cerrado,15,0,1,-12.69077,-55.54756,20.1
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,10,0,0.2,-12.70417,-55.17141,46.7
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,10,0,0.2,-12.71359,-55.17974,65.4
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,FELIZ NATAL,Amazonia,10,0,0.2,-12.70625,-55.18758,160.1
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,TALISMA,Cerrado,9,0,1,-12.73798,-49.0013,6.5
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,QUERENCIA,Amazonia,9,0.6,0.8,-12.8693,-52.41203,14.1
2022/05/03 17:05:00,AQUA_M-T,Brasil,TOCANTINS,ARRAIAS,Cerrado,14,0,1,-12.96599,-47.26093,7.8
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,BRASNORTE,Amazonia,10,0,0.6,-13.00837,-57.33772,18.9
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA UBIRATA,Amazonia,7,0,1,-13.09983,-54.69053,29.4
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,RIBEIRAO CASCALHEIRA,Amazonia,8,0,1,-13.10443,-52.11139,7.5
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Amazonia,8,0,0.8,-13.25945,-54.06474,20.5
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Amazonia,8,0,0.9,-13.35044,-54.14433,21.5
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,GAUCHA DO NORTE,Amazonia,9,0,1,-13.30031,-53.50296,15.3
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,CANARANA,Amazonia,9,0,0.9,-13.32509,-52.46045,16
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,PARANATINGA,Amazonia,8,0,0.9,-13.38507,-54.15389,17.7
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA XAVANTINA,Cerrado,10,0.1,1,-14.8195,-52.2885,19.5
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA XAVANTINA,Cerrado,10,0.1,0.9,-14.82101,-52.2997,21.2
2022/05/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA XAVANTINA,Cerrado,10,0.1,1,-14.82104,-52.29416,29.4
2022/05/03 17:07:00,AQUA_M-T,Brasil,MARANHAO,GRAJAU,Cerrado,2,0.5,0.2,-5.93424,-45.549,15.1
2022/05/03 17:07:00,AQUA_M-T,Brasil,PARA,JURUTI,Amazonia,0,4.3,-999,-2.15685,-56.08801,9.4
2022/05/03 17:07:00,AQUA_M-T,Brasil,MARANHAO,FERNANDO FALCAO,Cerrado,3,0.7,0.4,-5.95992,-45.04442,23.2
2022/05/03 17:07:00,AQUA_M-T,Brasil,MARANHAO,FERNANDO FALCAO,Cerrado,9,0.2,0.5,-6.26657,-45.5852,39.9
2022/05/03 17:07:00,AQUA_M-T,Brasil,TOCANTINS,ANANAS,Cerrado,6,0.9,0.2,-6.26716,-48.01016,18.1
2022/05/03 17:07:00,AQUA_M-T,Brasil,MARANHAO,FERNANDO FALCAO,Cerrado,9,0.2,0.5,-6.26925,-45.60253,31.6
2022/05/03 17:07:00,AQUA_M-T,Brasil,MARANHAO,FERNANDO FALCAO,Cerrado,9,0.2,0.5,-6.2909,-45.58135,20.3
2022/05/03 17:07:00,AQUA_M-T,Brasil,MARANHAO,MIRADOR,Cerrado,4,0.6,0.6,-6.35118,-44.62648,33
2022/05/03 17:07:00,AQUA_M-T,Brasil,MARANHAO,MIRADOR,Cerrado,3,0.3,0.8,-6.40166,-45.10609,32.9
2022/05/03 17:07:00,AQUA_M-T,Brasil,MARANHAO,MIRADOR,Cerrado,3,0.5,0.6,-6.35442,-44.64671,36.1
2022/05/03 17:07:00,AQUA_M-T,Brasil,MARANHAO,MIRADOR,Cerrado,3,0.3,0.8,-6.40111,-45.10098,38.3
2022/05/03 17:07:00,AQUA_M-T,Brasil,MARANHAO,SAO JOAO DO PARAISO,Cerrado,8,0.6,0.2,-6.52743,-46.7667,15.5
2022/05/03 17:07:00,AQUA_M-T,Brasil,MARANHAO,NOVA IORQUE,Cerrado,9,0,0.6,-6.72752,-44.1673,20.7
2022/05/03 17:07:00,AQUA_M-T,Brasil,TOCANTINS,DARCINOPOLIS,Cerrado,4,0.3,0.1,-6.72798,-47.81869,19.7
2022/05/03 17:07:00,AQUA_M-T,Brasil,TOCANTINS,DARCINOPOLIS,Cerrado,3,0.3,0.4,-6.72982,-47.83055,16.4
2022/05/03 17:07:00,AQUA_M-T,Brasil,TOCANTINS,DARCINOPOLIS,Cerrado,3,0.3,0.3,-6.73,-47.82533,25.1
2022/05/03 17:07:00,AQUA_M-T,Brasil,MARANHAO,CAROLINA,Cerrado,6,0,0.7,-7.20529,-46.91111,27.5
2022/05/03 17:07:00,AQUA_M-T,Brasil,MARANHAO,SAO RAIMUNDO DAS MANGABEIRAS,Cerrado,7,0,0.6,-7.18208,-45.72263,26.3
